0158 DEC  2
0158 JAN  1
0158 FEB  0
0158 MAR  0
0158 APR  1
0158 MAY  0
0158 JUN  0
0159 SEP  0
0159 OCT  0
0159 NOV  0
0159 DEC  0
0159 JAN  1
0159 FEB  0
0159 MAR  1
0159 APR  0
0159 MAY  0
0159 JUN  0
0160 SEP  0
0160 OCT  0
0160 NOV  0
0160 DEC  0
0160 JAN  0
0160 FEB  0
0160 MAR  0
0160 APR  0
0160 MAY  0
0160 JUN  0
0161 SEP  0
0161 OCT  1
0161 NOV  2
0161 DEC  1
0161 JAN  1
0161 FEB  0
0161 MAR  1
0161 APR  1
0161 MAY  2
0161 JUN  1
0162 SEP  0
0162 OCT  3
0162 NOV  0
0162 DEC  1
0162 JAN  1
0162 FEB  1
0162 MAR  1
0162 APR  0
0162 MAY  0
0162 JUN  0
0163 SEP  4
0163 OCT  3
0163 NOV  3
0163 DEC  1
0163 JAN  0
0163 FEB  3
0163 MAR  0
0163 APR  0
0163 MAY  4
0163 JUN  0
0164 SEP  0
0164 OCT  0
0164 NOV  0
0164 DEC  0
0164 JAN  0
0164 FEB  0
0164 MAR  0
0164 APR  0
0164 MAY  0
0164 JUN  0
0165 SEP  0
0165 OCT  0
0165 NOV  0
0165 DEC  1
0165 JAN  0
0165 FEB  0
0165 MAR  0
0165 APR  0
0165 MAY  0
0165 JUN  0
0166 SEP  0
0166 OCT  1
0166 NOV  1
0166 DEC  0
0166 JAN  1
0166 FEB  1
0166 MAR  4
0166 APR  0
0166 MAY  0
0166 JUN  0
0167 SEP  0
0167 OCT  1
0167 NOV  0
0167 DEC 10
0167 JAN  2
0167 FEB  0
0167 MAR  0
0167 APR  0
0167 MAY  0
0167 JUN  0
0168 SEP  0
0168 OCT  0
0168 NOV  1
0168 DEC  1
0168 JAN  1
0168 FEB  0
0168 MAR  1
0168 APR  0
0168 MAY  0
0168 JUN  0
0169 SEP  4
0169 OCT  1
0169 NOV  5
0169 DEC  4
0169 JAN  0
0169 FEB  1
0169 MAR 13
0169 APR  5
0169 MAY  3
0169 JUN  1
0170 SEP  0
0170 OCT  0
0170 NOV  0
0170 DEC  0
0170 JAN  1
0170 FEB  0
0170 MAR  0
0170 APR  0
0170 MAY  1
0170 JUN  0
0171 SEP  0
0171 OCT  4
0171 NOV  0
0171 DEC  5
0171 JAN  3
0171 FEB  0
0171 MAR  0
0171 APR  0
0171 MAY  0
0171 JUN  0
0172 SEP  0
0172 OCT  5
0172 NOV  0
0172 DEC  9
0172 JAN  4
0172 FEB  0
0172 MAR  0
0172 APR  6
0172 MAY  1
0172 JUN  1
0173 SEP  1
0173 OCT  0
0173 NOV 11
0173 DEC  2
0173 JAN  1
0173 FEB  2
0173 MAR  0
0173 APR  0
0173 MAY  0
0173 JUN  0
0174 SEP  0
0174 OCT  0
0174 NOV  0
0174 DEC  0
0174 JAN  0
0174 FEB  0
0174 MAR  0
0174 APR  0
0174 MAY  0
0174 JUN  0
0175 SEP  0
0175 OCT  1
0175 NOV  1
0175 DEC  0
0175 JAN  1
0175 FEB  0
0175 MAR  0
0175 APR  1
0175 MAY  1
0175 JUN  0
0176 SEP  0
0176 OCT  4
0176 NOV  0
0176 DEC 14
0176 JAN  0
0176 FEB 15
0176 MAR  6
0176 APR  0
0176 MAY  0
0176 JUN  0
0177 SEP  1
0177 OCT  1
0177 NOV  0
0177 DEC  6
0177 JAN  3
0177 FEB  0
0177 MAR  0
0177 APR  2
0177 MAY  1
0177 JUN  0
0178 SEP  0
0178 OCT  0
0178 NOV  0
0178 DEC  0
0178 JAN  0
0178 FEB  0
0178 MAR  0
0178 APR  0
0178 MAY  0
0178 JUN  0
0179 SEP  1
0179 OCT  0
0179 NOV  3
0179 DEC  0
0179 JAN  0
0179 FEB  0
0179 MAR  0
0179 APR  0
0179 MAY  0
0179 JUN  0
0180 SEP  0
0180 OCT  2
0180 NOV  4
0180 DEC  1
0180 JAN  5
0180 FEB  0
0180 MAR  0
0180 APR  0
0180 MAY  1
0180 JUN  0
0181 SEP  2
0181 OCT  0
0181 NOV  2
0181 DEC  0
0181 JAN  0
0181 FEB  2
0181 MAR  0
0181 APR  2
0181 MAY  1
0181 JUN  0
0182 SEP  0
0182 OCT  0
0182 NOV  0
0182 DEC  2
0182 JAN  2
0182 FEB  1
0182 MAR  0
0182 APR  0
0182 MAY  1
0182 JUN  1
0183 SEP  0
0183 OCT  1
0183 NOV  2
0183 DEC  1
0183 JAN  2
0183 FEB  4
0183 MAR  0
0183 APR  1
0183 MAY  0
0183 JUN  0
0184 SEP  0
0184 OCT  0
0184 NOV  0
0184 DEC  0
0184 JAN  3
0184 FEB  3
0184 MAR  0
0184 APR  1
0184 MAY  0
0184 JUN  0
0185 SEP  0
0185 OCT  1
0185 NOV  1
0185 DEC  0
0185 JAN  0
0185 FEB  0
0185 MAR  0
0185 APR  0
0185 MAY  0
0185 JUN  0
0186 SEP  0
0186 OCT  0
0186 NOV  0
0186 DEC  0
0186 JAN  1
0186 FEB  2
0186 MAR  1
0186 APR  0
0186 MAY  0
0186 JUN  0
0187 SEP  0
0187 OCT  0
0187 NOV  1
0187 DEC  0
0187 JAN  2
0187 FEB  5
0187 MAR  0
0187 APR  0
0187 MAY  0
0187 JUN  1
0188 SEP  0
0188 OCT 11
0188 NOV  5
0188 DEC  7
0188 JAN  4
0188 FEB  3
0188 MAR  0
0188 APR  0
0188 MAY  0
0188 JUN  1
0189 SEP  0
0189 OCT  0
0189 NOV  0
0189 DEC  3
0189 JAN  3
0189 FEB  2
0189 MAR  0
0189 APR  0
0189 MAY  1
0189 JUN  0
0190 SEP  0
0190 OCT  0
0190 NOV  0
0190 DEC  5
0190 JAN  1
0190 FEB  1
0190 MAR  0
0190 APR  0
0190 MAY  1
0190 JUN  0
0191 SEP  0
0191 OCT  1
0191 NOV  0
0191 DEC  2
0191 JAN  1
0191 FEB  1
0191 MAR  0
0191 APR  3
0191 MAY  1
0191 JUN  2
0192 SEP  0
0192 OCT  0
0192 NOV  0
0192 DEC  0
0192 JAN  0
0192 FEB  0
0192 MAR  0
0192 APR  0
0192 MAY  0
0192 JUN  0
0193 SEP  2
0193 OCT  0
0193 NOV  1
0193 DEC  0
0193 JAN  5
0193 FEB  0
0193 MAR  1
0193 APR  1
0193 MAY  0
0193 JUN  0
0194 SEP  0
0194 OCT  3
0194 NOV  0
0194 DEC  1
0194 JAN  0
0194 FEB  0
0194 MAR  1
0194 APR  1
0194 MAY  0
0194 JUN  3
0195 SEP  1
0195 OCT  0
0195 NOV  3
0195 DEC  0
0195 JAN  0
0195 FEB  0
0195 MAR  0
0195 APR  0
0195 MAY  1
0195 JUN  0
0196 SEP  0
0196 OCT  0
0196 NOV  1
0196 DEC  0
0196 JAN  0
0196 FEB  0
0196 MAR  0
0196 APR  0
0196 MAY  1
0196 JUN  0
0197 SEP  0
0197 OCT  1
0197 NOV  1
0197 DEC  0
0197 JAN  1
0197 FEB  0
0197 MAR  3
0197 APR  0
0197 MAY  1
0197 JUN  0
0198 SEP  0
0198 OCT  0
0198 NOV  0
0198 DEC  0
0198 JAN  0
0198 FEB  1
0198 MAR  0
0198 APR  0
0198 MAY  2
0198 JUN  0
0199 SEP  0
0199 OCT  0
0199 NOV  1
0199 DEC  2
0199 JAN  1
0199 FEB  1
0199 MAR  0
0199 APR  0
0199 MAY  0
0199 JUN  0
0200 SEP  0
0200 OCT  0
0200 NOV  0
0200 DEC  1
0200 JAN  0
0200 FEB  0
0200 MAR  0
0200 APR  0
0200 MAY  0
0200 JUN  0
0201 SEP  0
0201 OCT  1
0201 NOV  3
0201 DEC  2
0201 JAN  1
0201 FEB  3
0201 MAR  0
0201 APR  1
0201 MAY  0
0201 JUN  1
0202 SEP  0
0202 OCT  0
0202 NOV  4
0202 DEC  0
0202 JAN  0
0202 FEB  0
0202 MAR  0
0202 APR  0
0202 MAY  0
0202 JUN  0
0203 SEP  0
0203 OCT  0
0203 NOV  0
0203 DEC  0
0203 JAN  0
0203 FEB  0
0203 MAR  0
0203 APR  0
0203 MAY  0
0203 JUN  0
0204 SEP  0
0204 OCT  4
0204 NOV  4
0204 DEC  0
0204 JAN  2
0204 FEB  4
0204 MAR  1
0204 APR  0
0204 MAY  1
0204 JUN  0
0205 SEP  0
0205 OCT  0
0205 NOV  0
0205 DEC  5
0205 JAN  6
0205 FEB  3
0205 MAR  3
0205 APR  1
0205 MAY  2
0205 JUN  1
0206 SEP  0
0206 OCT  0
0206 NOV  1
0206 DEC  1
0206 JAN  5
0206 FEB  1
0206 MAR  0
0206 APR  0
0206 MAY  0
0206 JUN  0
0207 SEP  0
0207 OCT  1
0207 NOV  0
0207 DEC  4
0207 JAN  0
0207 FEB  2
0207 MAR  0
0207 APR  0
0207 MAY  1
0207 JUN  0
0208 SEP  1
0208 OCT  1
0208 NOV  3
0208 DEC  1
0208 JAN  1
0208 FEB  0
0208 MAR  3
0208 APR  1
0208 MAY  0
0208 JUN  1
0209 SEP  0
0209 OCT  0
0209 NOV  2
0209 DEC  1
0209 JAN  0
0209 FEB  2
0209 MAR  3
0209 APR  0
0209 MAY  0
0209 JUN  0
0210 SEP  0
0210 OCT  3
0210 NOV  0
0210 DEC  4
0210 JAN  3
0210 FEB  0
0210 MAR  1
0210 APR  0
0210 MAY  1
0210 JUN  0
0211 SEP  0
0211 OCT  0
0211 NOV  0
0211 DEC  1
0211 JAN  0
0211 FEB  0
0211 MAR  0
0211 APR  0
0211 MAY  0
0211 JUN  0
0212 SEP  2
0212 OCT  2
0212 NOV  1
0212 DEC  0
0212 JAN  1
0212 FEB  0
0212 MAR  6
0212 APR  0
0212 MAY  1
0212 JUN  0
0213 SEP  0
0213 OCT  0
0213 NOV  6
0213 DEC  1
0213 JAN  2
0213 FEB  6
0213 MAR  3
0213 APR  1
0213 MAY  0
0213 JUN  0
0214 SEP  3
0214 OCT  0
0214 NOV  3
0214 DEC  0
0214 JAN  0
0214 FEB  3
0214 MAR  0
0214 APR  1
0214 MAY  1
0214 JUN  0
0215 SEP  0
0215 OCT  0
0215 NOV  0
0215 DEC  0
0215 JAN  0
0215 FEB  1
0215 MAR  0
0215 APR  0
0215 MAY  0
0215 JUN  1
0216 SEP  0
0216 OCT  0
0216 NOV  0
0216 DEC  2
0216 JAN  0
0216 FEB  0
0216 MAR  0
0216 APR  0
0216 MAY  0
0216 JUN  0
0217 SEP  0
0217 OCT  0
0217 NOV  0
0217 DEC  0
0217 JAN  0
0217 FEB  0
0217 MAR  0
0217 APR  0
0217 MAY  0
0217 JUN  0
0218 SEP  0
0218 OCT  0
0218 NOV  0
0218 DEC  0
0218 JAN  0
0218 FEB  0
0218 MAR  0
0218 APR  1
0218 MAY  0
0218 JUN  0
0219 SEP  0
0219 OCT  0
0219 NOV  1
0219 DEC  2
0219 JAN  0
0219 FEB  6
0219 MAR  2
0219 APR  6
0219 MAY  1
0219 JUN  5
0220 SEP  1
0220 OCT  0
0220 NOV  0
0220 DEC  5
0220 JAN  4
0220 FEB  0
0220 MAR  0
0220 APR  0
0220 MAY  2
0220 JUN  0
0221 SEP  0
0221 OCT  0
0221 NOV  0
0221 DEC  0
0221 JAN  1
0221 FEB  0
0221 MAR  0
0221 APR  0
0221 MAY  0
0221 JUN  0
0222 SEP  0
0222 OCT  1
0222 NOV  0
0222 DEC  0
0222 JAN  0
0222 FEB  0
0222 MAR  1
0222 APR  0
0222 MAY  0
0222 JUN  0
0223 SEP  1
0223 OCT  0
0223 NOV  1
0223 DEC  1
0223 JAN  2
0223 FEB  4
0223 MAR  0
0223 APR  0
0223 MAY  2
0223 JUN  0
0224 SEP  0
0224 OCT  0
0224 NOV  0
0224 DEC  0
0224 JAN  1
0224 FEB  0
0224 MAR  0
0224 APR  0
0224 MAY  0
0224 JUN  0
0225 SEP  0
0225 OCT  0
0225 NOV  3
0225 DEC  1
0225 JAN  1
0225 FEB  0
0225 MAR  0
0225 APR  0
0225 MAY  2
0225 JUN  0
0226 SEP  0
0226 OCT  2
0226 NOV  0
0226 DEC  2
0226 JAN  0
0226 FEB  2
0226 MAR  0
0226 APR  0
0226 MAY  0
0226 JUN  0
0227 SEP  0
0227 OCT  0
0227 NOV  0
0227 DEC  0
0227 JAN  2
0227 FEB  0
0227 MAR  2
0227 APR  0
0227 MAY  0
0227 JUN  0
0228 SEP  0
0228 OCT  0
0228 NOV  0
0228 DEC  1
0228 JAN  2
0228 FEB  0
0228 MAR  1
0228 APR  1
0228 MAY  0
0228 JUN  1
0229 SEP  2
0229 OCT  0
0229 NOV  1
0229 DEC  0
0229 JAN  4
0229 FEB  0
0229 MAR  0
0229 APR  1
0229 MAY  0
0229 JUN  0
0230 SEP  0
0230 OCT  0
0230 NOV  0
0230 DEC  4
0230 JAN  1
0230 FEB  0
0230 MAR  1
0230 APR  0
0230 MAY  0
0230 JUN  0
0231 SEP  0
0231 OCT  0
0231 NOV  0
0231 DEC  0
0231 JAN  0
0231 FEB  0
0231 MAR  2
0231 APR  0
0231 MAY  0
0231 JUN  0
0232 SEP  0
0232 OCT  0
0232 NOV  0
0232 DEC  0
0232 JAN  1
0232 FEB  0
0232 MAR  2
0232 APR  0
0232 MAY  0
0232 JUN  0
0233 SEP  1
0233 OCT  1
0233 NOV  8
0233 DEC  2
0233 JAN  0
0233 FEB  2
0233 MAR  1
0233 APR  3
0233 MAY  0
0233 JUN  0
0234 SEP  0
0234 OCT  0
0234 NOV  0
0234 DEC  0
0234 JAN  0
0234 FEB  0
0234 MAR  0
0234 APR  0
0234 MAY  0
0234 JUN  0
0235 SEP  0
0235 OCT  1
0235 NOV  0
0235 DEC  0
0235 JAN  0
0235 FEB  1
0235 MAR  0
0235 APR  0
0235 MAY  0
0235 JUN  0
0236 SEP  0
0236 OCT  0
0236 NOV  4
0236 DEC  0
0236 JAN  5
0236 FEB  0
0236 MAR  1
0236 APR  0
0236 MAY  0
0236 JUN  0
0237 SEP  0
0237 OCT  5
0237 NOV  0
0237 DEC  1
0237 JAN  2
0237 FEB  0
0237 MAR  1
0237 APR  1
0237 MAY  3
0237 JUN  0
0238 SEP  1
0238 OCT  0
0238 NOV  0
0238 DEC  0
0238 JAN  0
0238 FEB  0
0238 MAR  2
0238 APR  0
0238 MAY  1
0238 JUN  0
0239 SEP  0
0239 OCT  0
0239 NOV  0
0239 DEC  2
0239 JAN  1
0239 FEB  1
0239 MAR  0
0239 APR  0
0239 MAY  0
0239 JUN  1
0240 SEP  0
0240 OCT  0
0240 NOV  0
0240 DEC  1
0240 JAN  0
0240 FEB  0
0240 MAR  0
0240 APR  0
0240 MAY  0
0240 JUN  0
0241 SEP  0
0241 OCT  0
0241 NOV  0
0241 DEC  0
0241 JAN  0
0241 FEB  0
0241 MAR  0
0241 APR  0
0241 MAY  0
0241 JUN  0
0242 SEP  0
0242 OCT  3
0242 NOV  1
0242 DEC  0
0242 JAN  6
0242 FEB  0
0242 MAR  1
0242 APR  1
0242 MAY  3
0242 JUN  0
0243 SEP  0
0243 OCT  1
0243 NOV  0
0243 DEC  2
0243 JAN  0
0243 FEB  0
0243 MAR  0
0243 APR  0
0243 MAY  0
0243 JUN  0
0244 SEP  1
0244 OCT  4
0244 NOV  0
0244 DEC  0
0244 JAN  4
0244 FEB  1
0244 MAR  0
0244 APR  0
0244 MAY  0
0244 JUN  0
0245 SEP  0
0245 OCT  0
0245 NOV  1
0245 DEC  1
0245 JAN  1
0245 FEB  0
0245 MAR  0
0245 APR  2
0245 MAY  0
0245 JUN  0
0246 SEP  0
0246 OCT  2
0246 NOV  1
0246 DEC  1
0246 JAN  7
0246 FEB  2
0246 MAR  2
0246 APR  3
0246 MAY  0
0246 JUN  0
0247 SEP  0
0247 OCT  0
0247 NOV  3
0247 DEC  1
0247 JAN  0
0247 FEB  4
0247 MAR  1
0247 APR  0
0247 MAY  0
0247 JUN  0
0248 SEP  0
0248 OCT  0
0248 NOV  0
0248 DEC  1
0248 JAN  2
0248 FEB  1
0248 MAR  0
0248 APR  0
0248 MAY  0
0248 JUN  0
0249 SEP  0
0249 OCT  0
0249 NOV  0
0249 DEC  0
0249 JAN  0
0249 FEB  0
0249 MAR  0
0249 APR  0
0249 MAY  0
0249 JUN  0
0250 SEP  1
0250 OCT  0
0250 NOV  0
0250 DEC  0
0250 JAN  1
0250 FEB  5
0250 MAR  0
0250 APR  1
0250 MAY  0
0250 JUN  1
0251 SEP  1
0251 OCT  0
0251 NOV  1
0251 DEC  0
0251 JAN  0
0251 FEB  0
0251 MAR  0
0251 APR  0
0251 MAY  0
0251 JUN  0
0252 SEP  0
0252 OCT  1
0252 NOV  0
0252 DEC  0
0252 JAN  0
0252 FEB  0
0252 MAR  1
0252 APR  0
0252 MAY  0
0252 JUN  0
0253 SEP  1
0253 OCT  1
0253 NOV  0
0253 DEC  4
0253 JAN  0
0253 FEB  0
0253 MAR  0
0253 APR  1
0253 MAY  0
0253 JUN  0
0254 SEP  0
0254 OCT  0
0254 NOV  2
0254 DEC  0
0254 JAN  0
0254 FEB  0
0254 MAR  0
0254 APR  0
0254 MAY  0
0254 JUN  0
0255 SEP  0
0255 OCT  0
0255 NOV  2
0255 DEC  0
0255 JAN  0
0255 FEB  0
0255 MAR  1
0255 APR  0
0255 MAY  3
0255 JUN  0
0256 SEP  0
0256 OCT  0
0256 NOV  1
0256 DEC  0
0256 JAN  1
0256 FEB  1
0256 MAR  0
0256 APR  0
0256 MAY  0
0256 JUN  0
0257 SEP  0
0257 OCT  0
0257 NOV  0
0257 DEC  0
0257 JAN  1
0257 FEB  2
0257 MAR  0
0257 APR  0
0257 MAY  0
0257 JUN  0
0258 SEP  0
0258 OCT  0
0258 NOV  0
0258 DEC  4
0258 JAN  0
0258 FEB  0
0258 MAR  1
0258 APR  0
0258 MAY  0
0258 JUN  0
0259 SEP  1
0259 OCT  4
0259 NOV  1
0259 DEC  1
0259 JAN  6
0259 FEB  3
0259 MAR  4
0259 APR  0
0259 MAY  1
0259 JUN  1
0260 SEP  0
0260 OCT  0
0260 NOV  1
0260 DEC  0
0260 JAN  1
0260 FEB  2
0260 MAR  0
0260 APR  0
0260 MAY  2
0260 JUN  0
0261 SEP  0
0261 OCT  0
0261 NOV  3
0261 DEC  0
0261 JAN  5
0261 FEB  0
0261 MAR  1
0261 APR  1
0261 MAY  0
0261 JUN  0
0262 SEP  0
0262 OCT  0
0262 NOV  0
0262 DEC  2
0262 JAN  0
0262 FEB  7
0262 MAR  0
0262 APR  2
0262 MAY  0
0262 JUN  1
0263 SEP  0
0263 OCT  0
0263 NOV  0
0263 DEC  0
0263 JAN  0
0263 FEB  0
0263 MAR  0
0263 APR  0
0263 MAY  0
0263 JUN  0
0264 SEP  0
0264 OCT  0
0264 NOV  0
0264 DEC  1
0264 JAN  0
0264 FEB  2
0264 MAR  0
0264 APR  0
0264 MAY  0
0264 JUN  0
0265 SEP  1
0265 OCT  1
0265 NOV  2
0265 DEC  3
0265 JAN  6
0265 FEB  0
0265 MAR  0
0265 APR  0
0265 MAY  0
0265 JUN  0
0266 SEP  0
0266 OCT  0
0266 NOV  0
0266 DEC  0
0266 JAN  4
0266 FEB  4
0266 MAR  1
0266 APR  2
0266 MAY  0
0266 JUN  0
0267 SEP  0
0267 OCT  4
0267 NOV  0
0267 DEC  1
0267 JAN  4
0267 FEB  1
0267 MAR  3
0267 APR  1
0267 MAY  0
0267 JUN  0
0268 SEP  1
0268 OCT  3
0268 NOV  0
0268 DEC  2
0268 JAN  4
0268 FEB  1
0268 MAR  0
0268 APR  0
0268 MAY  1
0268 JUN  0
0269 SEP  0
0269 OCT  0
0269 NOV  0
0269 DEC  0
0269 JAN  0
0269 FEB  1
0269 MAR  0
0269 APR  0
0269 MAY  0
0269 JUN  0
0270 SEP  0
0270 OCT  0
0270 NOV  0
0270 DEC  0
0270 JAN  2
0270 FEB  0
0270 MAR  0
0270 APR  1
0270 MAY  0
0270 JUN  0
0271 SEP  0
0271 OCT  0
0271 NOV  1
0271 DEC  6
0271 JAN  0
0271 FEB  1
0271 MAR  0
0271 APR  1
0271 MAY  0
0271 JUN  0
0272 SEP  0
0272 OCT  0
0272 NOV  1
0272 DEC  1
0272 JAN  0
0272 FEB  0
0272 MAR  0
0272 APR  0
0272 MAY  0
0272 JUN  0
0273 SEP  0
0273 OCT  3
0273 NOV  2
0273 DEC  1
0273 JAN  1
0273 FEB  1
0273 MAR  0
0273 APR  4
0273 MAY  2
0273 JUN  0
0274 SEP  1
0274 OCT  1
0274 NOV  4
0274 DEC  0
0274 JAN  3
0274 FEB  0
0274 MAR  0
0274 APR  1
0274 MAY  1
0274 JUN  0
0275 SEP  5
0275 OCT  3
0275 NOV  0
0275 DEC 10
0275 JAN  0
0275 FEB  9
0275 MAR  1
0275 APR  9
0275 MAY  0
0275 JUN  1
0276 SEP  0
0276 OCT  0
0276 NOV  0
0276 DEC  0
0276 JAN  2
0276 FEB  0
0276 MAR  0
0276 APR  1
0276 MAY  1
0276 JUN  0
0277 SEP  0
0277 OCT  0
0277 NOV  1
0277 DEC  0
0277 JAN  1
0277 FEB  0
0277 MAR  0
0277 APR  0
0277 MAY  0
0277 JUN  0
0278 SEP  0
0278 OCT  0
0278 NOV  0
0278 DEC  3
0278 JAN  0
0278 FEB  1
0278 MAR  1
0278 APR  0
0278 MAY  1
0278 JUN  0
0279 SEP  1
0279 OCT  4
0279 NOV  0
0279 DEC  1
0279 JAN  0
0279 FEB  3
0279 MAR  0
0279 APR  0
0279 MAY  0
0279 JUN  0
0280 SEP  0
0280 OCT  0
0280 NOV  0
0280 DEC  0
0280 JAN  1
0280 FEB  0
0280 MAR  0
0280 APR  0
0280 MAY  0
0280 JUN  0
0281 SEP  0
0281 OCT  1
0281 NOV  0
0281 DEC  2
0281 JAN  5
0281 FEB  1
0281 MAR  3
0281 APR  2
0281 MAY  0
0281 JUN  0
0282 SEP  0
0282 OCT  0
0282 NOV  0
0282 DEC  1
0282 JAN  0
0282 FEB  0
0282 MAR  0
0282 APR  0
0282 MAY  2
0282 JUN  0
0283 SEP  0
0283 OCT  1
0283 NOV  0
0283 DEC  0
0283 JAN  0
0283 FEB  0
0283 MAR  0
0283 APR  0
0283 MAY  0
0283 JUN  0
0284 SEP  0
0284 OCT  0
0284 NOV  0
0284 DEC  0
0284 JAN  0
0284 FEB  0
0284 MAR  0
0284 APR  0
0284 MAY  0
0284 JUN  0
0285 SEP  0
0285 OCT  0
0285 NOV  0
0285 DEC  0
0285 JAN  4
0285 FEB  1
0285 MAR  1
0285 APR  2
0285 MAY  1
0285 JUN  0
0286 SEP  0
0286 OCT  0
0286 NOV  0
0286 DEC  0
0286 JAN  0
0286 FEB  0
0286 MAR  0
0286 APR  0
0286 MAY  0
0286 JUN  0
0287 SEP  0
0287 OCT  0
0287 NOV  0
0287 DEC  2
0287 JAN  3
0287 FEB  0
0287 MAR  0
0287 APR  1
0287 MAY  0
0287 JUN  0
0288 SEP  0
0288 OCT  1
0288 NOV  0
0288 DEC  1
0288 JAN  0
0288 FEB  0
0288 MAR  3
0288 APR  1
0288 MAY  0
0288 JUN  1
0289 SEP  0
0289 OCT  0
0289 NOV  2
0289 DEC  6
0289 JAN  4
0289 FEB  2
0289 MAR  0
0289 APR  0
0289 MAY  0
0289 JUN  1
0290 SEP  0
0290 OCT  2
0290 NOV  0
0290 DEC  0
0290 JAN  0
0290 FEB  0
0290 MAR  2
0290 APR  0
0290 MAY  1
0290 JUN  0
0291 SEP  0
0291 OCT  0
0291 NOV  1
0291 DEC  0
0291 JAN  0
0291 FEB  0
0291 MAR  0
0291 APR  0
0291 MAY  0
0291 JUN  0
0292 SEP  0
0292 OCT  0
0292 NOV  0
0292 DEC  1
0292 JAN  0
0292 FEB  0
0292 MAR  0
0292 APR  0
0292 MAY  0
0292 JUN  0
0293 SEP  0
0293 OCT  0
0293 NOV  0
0293 DEC  0
0293 JAN  0
0293 FEB  0
0293 MAR  0
0293 APR  0
0293 MAY  0
0293 JUN  0
0294 SEP  0
0294 OCT  0
0294 NOV  0
0294 DEC 10
0294 JAN  7
0294 FEB  4
0294 MAR  0
0294 APR  0
0294 MAY  0
0294 JUN  0
0295 SEP  0
0295 OCT  0
0295 NOV  0
0295 DEC  0
0295 JAN  0
0295 FEB  0
0295 MAR  0
0295 APR  0
0295 MAY  0
0295 JUN  0
0296 SEP  0
0296 OCT  2
0296 NOV  0
0296 DEC  1
0296 JAN  2
0296 FEB  0
0296 MAR  2
0296 APR  2
0296 MAY  0
0296 JUN  0
0297 SEP  0
0297 OCT  0
0297 NOV  2
0297 DEC  1
0297 JAN  7
0297 FEB  2
0297 MAR  0
0297 APR  0
0297 MAY  0
0297 JUN  0
0298 SEP  0
0298 OCT  0
0298 NOV  0
0298 DEC  0
0298 JAN  1
0298 FEB  0
0298 MAR  0
0298 APR  1
0298 MAY  0
0298 JUN  0
0299 SEP  0
0299 OCT  0
0299 NOV  0
0299 DEC  0
0299 JAN  0
0299 FEB  3
0299 MAR  0
0299 APR  2
0299 MAY  0
0299 JUN  1
0300 SEP  0
0300 OCT  0
0300 NOV  0
0300 DEC  0
0300 JAN  0
0300 FEB  0
0300 MAR  0
0300 APR  0
0300 MAY  0
0300 JUN  0
0301 SEP  0
0301 OCT  4
0301 NOV  2
0301 DEC  2
0301 JAN  5
0301 FEB  2
0301 MAR  1
0301 APR  1
0301 MAY  0
0301 JUN  0
0302 SEP  0
0302 OCT  0
0302 NOV  0
0302 DEC  0
0302 JAN  4
0302 FEB  1
0302 MAR  0
0302 APR  0
0302 MAY  0
0302 JUN  0
0303 SEP  0
0303 OCT  0
0303 NOV  3
0303 DEC  9
0303 JAN  0
0303 FEB  8
0303 MAR  2
0303 APR  1
0303 MAY  0
0303 JUN  3
0304 SEP  0
0304 OCT  0
0304 NOV  0
0304 DEC  0
0304 JAN  1
0304 FEB  0
0304 MAR  0
0304 APR  0
0304 MAY  0
0304 JUN  0
0305 SEP  0
0305 OCT  0
0305 NOV  0
0305 DEC  3
0305 JAN  1
0305 FEB  2
0305 MAR  0
0305 APR  0
0305 MAY  0
0305 JUN  0
0306 SEP  0
0306 OCT  0
0306 NOV  0
0306 DEC  0
0306 JAN  0
0306 FEB  0
0306 MAR  0
0306 APR  0
0306 MAY  0
0306 JUN  0
0307 SEP  0
0307 OCT  0
0307 NOV  1
0307 DEC  0
0307 JAN  0
0307 FEB  0
0307 MAR  0
0307 APR  1
0307 MAY  0
0307 JUN  0
0308 SEP  0
0308 OCT  0
0308 NOV  1
0308 DEC  0
0308 JAN  0
0308 FEB  1
0308 MAR  0
0308 APR  0
0308 MAY  0
0308 JUN  0
0309 SEP  0
0309 OCT  0
0309 NOV  0
0309 DEC  1
0309 JAN  0
0309 FEB  2
0309 MAR  0
0309 APR  0
0309 MAY  0
0309 JUN  0
0310 SEP  0
0310 OCT  0
0310 NOV  0
0310 DEC  2
0310 JAN  1
0310 FEB  0
0310 MAR  0
0310 APR  0
0310 MAY  0
0310 JUN  0
0311 SEP  0
0311 OCT  0
0311 NOV  0
0311 DEC  0
0311 JAN  0
0311 FEB  2
0311 MAR  0
0311 APR  0
0311 MAY  0
0311 JUN  0
0312 SEP  0
0312 OCT  0
0312 NOV  0
0312 DEC  0
0312 JAN  0
0312 FEB  0
0312 MAR  0
0312 APR  0
0312 MAY  0
0312 JUN  0
0313 SEP  1
0313 OCT  3
0313 NOV  2
0313 DEC  7
0313 JAN  3
0313 FEB  1
0313 MAR  0
0313 APR  1
0313 MAY  0
0313 JUN  2
0314 SEP  0
0314 OCT  0
0314 NOV  0
0314 DEC  0
0314 JAN  0
0314 FEB  1
0314 MAR  0
0314 APR  0
0314 MAY  0
0314 JUN  0
0315 SEP  1
0315 OCT  0
0315 NOV  1
0315 DEC  0
0315 JAN  1
0315 FEB  0
